UQNO,Geo_Type_Code,Province,Stratum,Metro_code
599138240000010701,Urban,KwaZulu-Natal,55108,KZN - eThekwini
260108230000017601,Urban,Eastern Cape,22101,EC - Buffalo City
298102170000005502,Traditional,Eastern Cape,20215,EC - Non-metro
984101920000008101,Traditional,Limpopo,90201,LP - Non-metro
966103280000003201,Traditional,Limpopo,90201,LP - Non-metro
863100940000006401,Urban,Mpumalanga,80108,MP - Non-metro
166100640000016501,Urban,Western Cape,10110,WC - Non-metro
797107270060001001,Urban,Gauteng,76111,GP - Ekurhuleni
503101030000012601,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
970102460000013101,Traditional,Limpopo,90214,LP - Non-metro
526100530000017101,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
599150000000003101,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
299113130000010701,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
677100700000013001,Urban,North West,60103,NW - Non-metro
799112850000005201,Urban,Gauteng,78103,GP - City of Tshwane
797149500000021801,Urban,Gauteng,76109,GP - Ekurhuleni
799125450000002101,Urban,Gauteng,78103,GP - City of Tshwane
576102350000018401,Farms,KwaZulu-Natal,50301,KZN - Non-metro
294110760000011701,Urban,Eastern Cape,20107,EC - Non-metro
588100340000013501,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
529102050000004301,Farms,KwaZulu-Natal,50218,KZN - Non-metro
291102320000005901,Traditional,Eastern Cape,20210,EC - Non-metro
583102970000005701,Traditional,KwaZulu-Natal,50202,KZN - Non-metro
965101150000015701,Urban,Limpopo,90101,LP - Non-metro
974104450000015302,Urban,Limpopo,90104,LP - Non-metro
874101110000014901,Urban,Mpumalanga,80102,MP - Non-metro
667104420000003701,Traditional,North West,60204,NW - Non-metro
966106270000030701,Traditional,Limpopo,90207,LP - Non-metro
379100850000002701,Urban,Northern Cape,30101,NC - Non-metro
472108240000006401,Urban,Free State,40106,FS - Non-metro
375100270000008501,Urban,Northern Cape,30101,NC - Non-metro
797124000000014701,Urban,Gauteng,76110,GP - Ekurhuleni
797149500000032801,Urban,Gauteng,76109,GP - Ekurhuleni
503100270000007401,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
798165120000092401,Urban,Gauteng,77102,GP - City of Johannesburg
475101070000000901,Urban,Free State,40101,FS - Non-metro
299110220000006401,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
538101700000009701,Urban,KwaZulu-Natal,50110,KZN - Non-metro
798101580000004801,Urban,Gauteng,77106,GP - City of Johannesburg
798137560000010801,Urban,Gauteng,77106,GP - City of Johannesburg
760105090000013501,Urban,Gauteng,70104,GP - Non-metro
292101100000012801,Traditional,Eastern Cape,20215,EC - Non-metro
874101110000006501,Urban,Mpumalanga,80102,MP - Non-metro
283103720000002601,Urban,Eastern Cape,20105,EC - Non-metro
524101690000009401,Urban,KwaZulu-Natal,50102,KZN - Non-metro
273101300000003601,Urban,Eastern Cape,20107,EC - Non-metro
877109830000012001,Traditional,Mpumalanga,80201,MP - Non-metro
383103630000006601,Urban,Northern Cape,30103,NC - Non-metro
599126180000018501,Urban,KwaZulu-Natal,55102,KZN - eThekwini
260112520000009001,Urban,Eastern Cape,22102,EC - Buffalo City
585100400000001601,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
585100400000011501,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
798157730000001901,Urban,Gauteng,77101,GP - City of Johannesburg
478102820000026101,Urban,Free State,40103,FS - Non-metro
599132570000007201,Urban,KwaZulu-Natal,55109,KZN - eThekwini
799151770000001201,Traditional,Gauteng,78201,GP - City of Tshwane
297105450000017301,Traditional,Eastern Cape,20211,EC - Non-metro
265100570000003101,Urban,Eastern Cape,20102,EC - Non-metro
295102800000023301,Traditional,Eastern Cape,20203,EC - Non-metro
876101810000001601,Traditional,Mpumalanga,80206,MP - Non-metro
797126660000000101,Urban,Gauteng,76106,GP - Ekurhuleni
874110920000009301,Traditional,Mpumalanga,80208,MP - Non-metro
299108720000008001,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
874104150000011401,Traditional,Mpumalanga,80208,MP - Non-metro
798166630000002101,Urban,Gauteng,77102,GP - City of Johannesburg
576101480000005201,Traditional,KwaZulu-Natal,50202,KZN - Non-metro
524102800000017201,Urban,KwaZulu-Natal,50107,KZN - Non-metro
970100120000015701,Traditional,Limpopo,90209,LP - Non-metro
969102980000018902,Traditional,Limpopo,90205,LP - Non-metro
279100310000001301,Traditional,Eastern Cape,20206,EC - Non-metro
467108610000010901,Urban,Free State,40401,FS - Non-metro
299114180000006801,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
577100200000009201,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
797131840000001701,Urban,Gauteng,76110,GP - Ekurhuleni
590100210000024701,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
798119240000004701,Urban,Gauteng,77108,GP - City of Johannesburg
293102410000008301,Traditional,Eastern Cape,20217,EC - Non-metro
285101880000007501,Urban,Eastern Cape,20105,EC - Non-metro
797147900000007301,Urban,Gauteng,76109,GP - Ekurhuleni
199152010000015001,Urban,Western Cape,11113,WC - City of Cape Town
596100560000025701,Farms,KwaZulu-Natal,50301,KZN - Non-metro
799102100000007701,Urban,Gauteng,78113,GP - City of Tshwane
374100320070000301,Urban,Northern Cape,30102,NC - Non-metro
477101040000004301,Urban,Free State,40104,FS - Non-metro
797133710000029401,Urban,Gauteng,76102,GP - Ekurhuleni
361100620000001801,Traditional,Northern Cape,30201,NC - Non-metro
199115920040000501,Urban,Western Cape,11111,WC - City of Cape Town
260102850000022801,Urban,Eastern Cape,22101,EC - Buffalo City
464100650000008101,Urban,Free State,40104,FS - Non-metro
506102290000001701,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
199127380000004801,Urban,Western Cape,11105,WC - City of Cape Town
871105110000017301,Urban,Mpumalanga,80108,MP - Non-metro
798159620000038401,Urban,Gauteng,77114,GP - City of Johannesburg
468100470000006801,Urban,Free State,40104,FS - Non-metro
599129580000009301,Urban,KwaZulu-Natal,55107,KZN - eThekwini
199157880000014701,Urban,Western Cape,11106,WC - City of Cape Town
360100460000008601,Traditional,Northern Cape,30201,NC - Non-metro
985102510000016201,Traditional,Limpopo,90216,LP - Non-metro
799122710000018101,Urban,Gauteng,78106,GP - City of Tshwane
368100350000005401,Urban,Northern Cape,30101,NC - Non-metro
293100700000005901,Traditional,Eastern Cape,20204,EC - Non-metro
477101030000005501,Urban,Free State,40104,FS - Non-metro
799112850000012001,Urban,Gauteng,78103,GP - City of Tshwane
867101200000009601,Urban,Mpumalanga,80101,MP - Non-metro
524101270000009401,Urban,KwaZulu-Natal,50102,KZN - Non-metro
299110220000012801,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
596100760000010701,Urban,KwaZulu-Natal,50109,KZN - Non-metro
974105180000021601,Urban,Limpopo,90101,LP - Non-metro
467105910000018501,Urban,Free State,40107,FS - Non-metro
797144970000012601,Urban,Gauteng,76103,GP - Ekurhuleni
798146580000001401,Urban,Gauteng,77104,GP - City of Johannesburg
503100740000004801,Traditional,KwaZulu-Natal,50218,KZN - Non-metro
294104010000015101,Traditional,Eastern Cape,20219,EC - Non-metro
599120650000009301,Urban,KwaZulu-Natal,55101,KZN - eThekwini
278100840000002501,Urban,Eastern Cape,20104,EC - Non-metro
199136760000025501,Urban,Western Cape,11101,WC - City of Cape Town
969101970000019001,Traditional,Limpopo,90213,LP - Non-metro
592103340090003601,Urban,KwaZulu-Natal,50109,KZN - Non-metro
569100350000023101,Traditional,KwaZulu-Natal,50213,KZN - Non-metro
798144210000009801,Urban,Gauteng,77107,GP - City of Johannesburg
798120060000014801,Urban,Gauteng,77104,GP - City of Johannesburg
566105620000005501,Urban,KwaZulu-Natal,50102,KZN - Non-metro
760110490000009401,Urban,Gauteng,70104,GP - Non-metro
293102410000018501,Traditional,Eastern Cape,20217,EC - Non-metro
665102020000016501,Traditional,North West,60202,NW - Non-metro
587100600000014401,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
760110910000017401,Urban,Gauteng,70104,GP - Non-metro
798100150000003601,Urban,Gauteng,77113,GP - City of Johannesburg
799142520000014401,Urban,Gauteng,78105,GP - City of Tshwane
985102860000024901,Traditional,Limpopo,90210,LP - Non-metro
499109940000011501,Urban,Free State,44101,FS - Mangaung
599136660000061001,Urban,KwaZulu-Natal,55111,KZN - eThekwini
514101290000030501,Urban,KwaZulu-Natal,50108,KZN - Non-metro
294109040000030201,Urban,Eastern Cape,20101,EC - Non-metro
961101630000001901,Traditional,Limpopo,90201,LP - Non-metro
472107690000002301,Urban,Free State,40102,FS - Non-metro
503102750000009201,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
461100620000005801,Urban,Free State,40105,FS - Non-metro
676100320000015101,Urban,North West,60108,NW - Non-metro
664102540000004501,Traditional,North West,60401,NW - Non-metro
468101340000012701,Urban,Free State,40104,FS - Non-metro
677100700000003401,Urban,North West,60103,NW - Non-metro
199131260000020401,Urban,Western Cape,11107,WC - City of Cape Town
503102750000021201,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
464101290000023501,Urban,Free State,40401,FS - Non-metro
526100710000021601,Farms,KwaZulu-Natal,50216,KZN - Non-metro
797113070000010101,Urban,Gauteng,76102,GP - Ekurhuleni
599100300000013901,Urban,KwaZulu-Natal,55101,KZN - eThekwini
761101240000025901,Urban,Gauteng,70108,GP - Non-metro
199145500000011801,Urban,Western Cape,11108,WC - City of Cape Town
982102300000017201,Traditional,Limpopo,90202,LP - Non-metro
797132850000005801,Urban,Gauteng,76108,GP - Ekurhuleni
271100480000013901,Traditional,Eastern Cape,20219,EC - Non-metro
199159030000015901,Urban,Western Cape,11114,WC - City of Cape Town
798123560000015301,Urban,Gauteng,77110,GP - City of Johannesburg
472100440000007201,Traditional,Free State,40201,FS - Non-metro
199148040000011601,Urban,Western Cape,11113,WC - City of Cape Town
966106270000006201,Traditional,Limpopo,90207,LP - Non-metro
294101620000011101,Traditional,Eastern Cape,20216,EC - Non-metro
599102570000024701,Traditional,KwaZulu-Natal,55201,KZN - eThekwini
199108560000008601,Urban,Western Cape,11104,WC - City of Cape Town
469102250000020202,Urban,Free State,40102,FS - Non-metro
291101530000008101,Traditional,Eastern Cape,20210,EC - Non-metro
797151890000009101,Urban,Gauteng,76108,GP - Ekurhuleni
294103650000004101,Traditional,Eastern Cape,20217,EC - Non-metro
596100800000000701,Urban,KwaZulu-Natal,50109,KZN - Non-metro
797148810000013501,Urban,Gauteng,76109,GP - Ekurhuleni
974102590000006701,Urban,Limpopo,90101,LP - Non-metro
599126650000011401,Urban,KwaZulu-Natal,55105,KZN - eThekwini
760110490000013801,Urban,Gauteng,70104,GP - Non-metro
798228450000023601,Urban,Gauteng,77107,GP - City of Johannesburg
597101020000003201,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
877109670000013301,Traditional,Mpumalanga,80202,MP - Non-metro
966103280000001101,Traditional,Limpopo,90201,LP - Non-metro
980100230000008501,Urban,Limpopo,90102,LP - Non-metro
968101040000003801,Traditional,Limpopo,90213,LP - Non-metro
299113130000004901,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
963103060000005101,Traditional,Limpopo,90205,LP - Non-metro
504101700000004901,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
374100240000008701,Urban,Northern Cape,30101,NC - Non-metro
499103420000002201,Urban,Free State,44101,FS - Mangaung
797150240000028101,Urban,Gauteng,76111,GP - Ekurhuleni
799104590000040201,Urban,Gauteng,78105,GP - City of Tshwane
270101680000012801,Traditional,Eastern Cape,20211,EC - Non-metro
966103740000010101,Urban,Limpopo,90101,LP - Non-metro
265100570000009701,Urban,Eastern Cape,20102,EC - Non-metro
583100770000000401,Traditional,KwaZulu-Natal,50208,KZN - Non-metro
270104020000029201,Traditional,Eastern Cape,20216,EC - Non-metro
529101800000004501,Farms,KwaZulu-Natal,50301,KZN - Non-metro
664101790000003101,Traditional,North West,60202,NW - Non-metro
199136330000006603,Urban,Western Cape,11113,WC - City of Cape Town
987104020000027701,Traditional,Limpopo,90211,LP - Non-metro
260109770000001801,Urban,Eastern Cape,22102,EC - Buffalo City
271102830000007401,Traditional,Eastern Cape,20220,EC - Non-metro
590100210000009701,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
987103090000015401,Traditional,Limpopo,90207,LP - Non-metro
582102270000013901,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
981100940000001401,Urban,Limpopo,90105,LP - Non-metro
799138160000012601,Urban,Gauteng,78105,GP - City of Tshwane
538101470000004201,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
798100150000009301,Urban,Gauteng,77113,GP - City of Johannesburg
361100620000004001,Traditional,Northern Cape,30201,NC - Non-metro
961101960000010501,Traditional,Limpopo,90205,LP - Non-metro
760104280000015201,Urban,Gauteng,70104,GP - Non-metro
168101490000012801,Farms,Western Cape,10301,WC - Non-metro
386100200000011501,Urban,Northern Cape,30103,NC - Non-metro
165100370000010801,Urban,Western Cape,10106,WC - Non-metro
760109250000029901,Urban,Gauteng,70107,GP - Non-metro
597100540000004801,Traditional,KwaZulu-Natal,50206,KZN - Non-metro
866103860000002401,Urban,Mpumalanga,80105,MP - Non-metro
599103520000000901,Urban,KwaZulu-Natal,55104,KZN - eThekwini
799144550000002501,Urban,Gauteng,78105,GP - City of Tshwane
677102410000014001,Urban,North West,60103,NW - Non-metro
874111060000013901,Traditional,Mpumalanga,80205,MP - Non-metro
524101270000004601,Urban,KwaZulu-Natal,50102,KZN - Non-metro
974101030000021201,Traditional,Limpopo,90210,LP - Non-metro
876102780000018901,Traditional,Mpumalanga,80203,MP - Non-metro
199122500000017801,Urban,Western Cape,11112,WC - City of Cape Town
296100790000023201,Traditional,Eastern Cape,20214,EC - Non-metro
798161820000039301,Urban,Gauteng,77102,GP - City of Johannesburg
872102930000006301,Traditional,Mpumalanga,80106,MP - Non-metro
799126900000027601,Urban,Gauteng,78106,GP - City of Tshwane
294107330000001801,Urban,Eastern Cape,20101,EC - Non-metro
361101900000023401,Traditional,Northern Cape,30401,NC - Non-metro
199107100000001101,Urban,Western Cape,11107,WC - City of Cape Town
798138710000014601,Urban,Gauteng,77102,GP - City of Johannesburg
199260780230000501,Urban,Western Cape,11111,WC - City of Cape Town
294107330000011401,Urban,Eastern Cape,20101,EC - Non-metro
467100060000011901,Urban,Free State,40105,FS - Non-metro
798138720000039501,Urban,Gauteng,77102,GP - City of Johannesburg
661103220000029601,Traditional,North West,60203,NW - Non-metro
292101860000011201,Traditional,Eastern Cape,20217,EC - Non-metro
599141840000007301,Urban,KwaZulu-Natal,55104,KZN - eThekwini
293101370000018701,Traditional,Eastern Cape,20221,EC - Non-metro
760103990000008701,Urban,Gauteng,70102,GP - Non-metro
799116700000019401,Urban,Gauteng,78106,GP - City of Tshwane
760110360000017601,Urban,Gauteng,70102,GP - Non-metro
876100790000020401,Traditional,Mpumalanga,80204,MP - Non-metro
538100790000011501,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
598100180000011701,Farms,KwaZulu-Natal,50209,KZN - Non-metro
294108780000001801,Traditional,Eastern Cape,20209,EC - Non-metro
968110260000001801,Traditional,Limpopo,90213,LP - Non-metro
592103660000005001,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
297102970000006001,Traditional,Eastern Cape,20210,EC - Non-metro
798156810000014101,Urban,Gauteng,77110,GP - City of Johannesburg
962107290000020101,Traditional,Limpopo,90204,LP - Non-metro
874108450000001701,Urban,Mpumalanga,80109,MP - Non-metro
969102170000008401,Traditional,Limpopo,90212,LP - Non-metro
566102210020000501,Urban,KwaZulu-Natal,50107,KZN - Non-metro
599142290000011201,Urban,KwaZulu-Natal,55104,KZN - eThekwini
860100280000009801,Traditional,Mpumalanga,80203,MP - Non-metro
269100310000004701,Farms,Eastern Cape,20301,EC - Non-metro
867100630000009901,Urban,Mpumalanga,80102,MP - Non-metro
799125980000016301,Urban,Gauteng,78113,GP - City of Tshwane
199136330000010601,Urban,Western Cape,11113,WC - City of Cape Town
561101290000019901,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
876100640000006801,Traditional,Mpumalanga,80204,MP - Non-metro
477101040000013101,Urban,Free State,40104,FS - Non-metro
974102470000011601,Urban,Limpopo,90103,LP - Non-metro
982100920000003101,Traditional,Limpopo,90209,LP - Non-metro
478101900000001001,Urban,Free State,40102,FS - Non-metro
199141670000005901,Urban,Western Cape,11109,WC - City of Cape Town
199134820000029401,Urban,Western Cape,11104,WC - City of Cape Town
664102410000000801,Traditional,North West,60201,NW - Non-metro
361101850000031101,Traditional,Northern Cape,30201,NC - Non-metro
478101020000004301,Urban,Free State,40107,FS - Non-metro
798163450000008301,Urban,Gauteng,77103,GP - City of Johannesburg
874104150000007601,Traditional,Mpumalanga,80208,MP - Non-metro
472100440000012401,Traditional,Free State,40201,FS - Non-metro
798160440080002001,Urban,Gauteng,77101,GP - City of Johannesburg
968110260000008301,Traditional,Limpopo,90213,LP - Non-metro
866101030000010501,Urban,Mpumalanga,80110,MP - Non-metro
281100190000007901,Urban,Eastern Cape,20105,EC - Non-metro
677107210000014401,Urban,North West,60104,NW - Non-metro
667104770000066501,Traditional,North West,60206,NW - Non-metro
299116550000010601,Urban,Eastern Cape,23103,EC - Nelson Mandela Bay
