ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q29Whynot,Q210Age_Gr1,Q211Ageleft,Q212Whyleft,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Geo_Type_Code,Province,Stratum,Metro_code
12064,677107210000012001,Male,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Urban,North West,60104,NW - Non-metro
12065,566100310000002901,Male,12,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,4.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Life Skills,Social Sciences,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
12066,871103580000002101,Female,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Technology,English First Additional Language,Traditional,Mpumalanga,80208,MP - Non-metro
12067,599141650000017301,Male,14,African/Black,Yes,Yes,No,,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,IsiZulu Home Language,Geography,Urban,KwaZulu-Natal,55102,KZN - eThekwini
12068,872102450000001501,Male,10,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,1.0,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,IsiNdebele Home Language,English First Additional Language,Traditional,Mpumalanga,80103,MP - Non-metro
12069,596101190000015501,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,IsiXhosa Home Language,Farms,KwaZulu-Natal,50301,KZN - Non-metro
12070,581101670000010401,Female,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,KwaZulu-Natal,50209,KZN - Non-metro
12071,499109830000005301,Female,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,Sesotho Home Language,Urban,Free State,44101,FS - Mangaung
12072,797121950000009901,Male,9,African/Black,Yes,No,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,,,Urban,Gauteng,76105,GP - Ekurhuleni
12073,466100380000007301,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,0.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Sesotho Home Language,English First Additional Language,Urban,Free State,40105,FS - Non-metro
12074,672103380000003401,Female,6,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,0.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Arts & Culture,Setswana Home Language,Traditional,North West,60204,NW - Non-metro
12075,665102020000004501,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Life Orientation,Social Sciences,Traditional,North West,60202,NW - Non-metro
12076,569101800000013401,Female,5,African/Black,Yes,Yes,Yes,No,No,No,,,,,,No,Too old/young,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
12077,371100810000001701,Male,16,Coloured,Yes,No,Yes,No,No,No,,,,,,Yes,,6.0,16.0,Expelled,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,Yes,No,5.0,No,,,,,,,,,,,,,,,,,,Urban,Northern Cape,30101,NC - Non-metro
12078,271103580000007801,Female,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,Yes,3.0,No,,No,,No,,No,,No,No,Yes,Yes,Yes,No,No,No,52.0,Yes,No,Yes,No,No,No,No,3.0,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,Life Orientation,Traditional,Eastern Cape,20206,EC - Non-metro
12079,199136430000001301,Male,12,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,Yes,No,5.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Sciences,Geography,Urban,Western Cape,11113,WC - City of Cape Town
12080,199148050000025901,Female,17,Coloured,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,7.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,Economics,Business Studies,Urban,Western Cape,11113,WC - City of Cape Town
12081,599106890000011501,Female,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Dramatic Arts,Accounting,Urban,KwaZulu-Natal,55105,KZN - eThekwini
12082,974105790000000201,Female,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,Yes,No,No,No,3.0,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,Mathematics,Traditional,Limpopo,90203,LP - Non-metro
12083,293105820000015601,Male,5,African/Black,Yes,Yes,Yes,No,Yes,No,,,,,,No,Illness,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Traditional,Eastern Cape,20204,EC - Non-metro
12084,877108560000002901,Female,13,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,Yes,1.0,No,,No,,No,,No,No,No,No,Yes,No,No,No,1.0,Yes,Yes,Yes,Yes,No,Yes,No,7.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Mpumalanga,80204,MP - Non-metro
12085,974105960000009001,Female,7,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,2.0,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,Life Skills,Traditional,Limpopo,90210,LP - Non-metro
12086,877106740000006401,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,Mathematics,English First Additional Language,Traditional,Mpumalanga,80202,MP - Non-metro
12087,799126900000027601,Male,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Physical Sciences,Urban,Gauteng,78106,GP - City of Tshwane
12088,296102790000012501,Male,6,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,5.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Other,Traditional,Eastern Cape,20220,EC - Non-metro
12089,965102870000021001,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,10 to 19 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,6.0,Yes,Yes,Yes,Yes,Yes,Yes,No,12.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,1.0,Yes,No,Yes,Yes,No,English First Additional Language,Mathematics,Traditional,Limpopo,90212,LP - Non-metro
12090,873102160000011201,Male,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Sepedi Home Language,Mathematics,Traditional,Mpumalanga,80201,MP - Non-metro
12091,383102160000014701,Female,8,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Setswana Home Language,Mathematics,Urban,Northern Cape,30103,NC - Non-metro
12092,969101970000014601,Male,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,Yes,3.0,Yes,1.0,No,,No,,No,,No,,No,No,Yes,Yes,No,No,No,No,39.0,Yes,Yes,Yes,No,No,Yes,No,6.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,3.0,No,Yes,No,No,No,English First Additional Language,Sepedi Home Language,Traditional,Limpopo,90213,LP - Non-metro
12093,798165100000008301,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,1.0,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,77102,GP - City of Johannesburg
12094,284103990000024701,Female,6,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,English First Additional Language,Urban,Eastern Cape,20101,EC - Non-metro
12095,199122810000030601,Male,15,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,2.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,48.0,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,Yes,No,No,Mathematics,Geography,Urban,Western Cape,11107,WC - City of Cape Town
12096,968109640000002401,Female,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,Limpopo,90201,LP - Non-metro
12097,962103370000009101,Male,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,School vacation period,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,Yes,No,No,No,No,1.0,No,No,No,No,No,Life Skills,Xitsonga Home Language,Traditional,Limpopo,90205,LP - Non-metro
12098,798124710000025701,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,77116,GP - City of Johannesburg
12099,660101620000018301,Male,15,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Life Orientation,Traditional,North West,60201,NW - Non-metro
12100,167100390000011901,Female,11,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,1.0,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Natural Sciences,Urban,Western Cape,10102,WC - Non-metro
12101,294101620000001501,Male,5,African/Black,Yes,Yes,Yes,No,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,Yes,Teacher was absent,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,4.0,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,Mathematics,Traditional,Eastern Cape,20216,EC - Non-metro
12102,664102600000012101,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,No,No,No,No,Setswana Home Language,Dramatic Arts,Traditional,North West,60401,NW - Non-metro
12103,199120810000013901,Female,17,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,10 to 19 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Geography,Afrikaans First Additional Language,Urban,Western Cape,11113,WC - City of Cape Town
12104,799100980000025201,Male,6,African/Black,Yes,Yes,Yes,Yes,No,No,,,,,,No,Too old/young,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Urban,Gauteng,78102,GP - City of Tshwane
12105,599132030000005301,Female,13,Indian/Asian,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Urban,KwaZulu-Natal,55105,KZN - eThekwini
12106,576101860000009901,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,Yes,7.0,Yes,4.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,11.0,Yes,Yes,Yes,No,No,No,No,4.0,Yes,Yes,No,Yes,No,Yes,No,No,No,No,1.0,Yes,No,Yes,Yes,No,Life Skills,Natural Sciences,Traditional,KwaZulu-Natal,50202,KZN - Non-metro
12107,797147900000019801,Female,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Xitsonga Home Language,English First Additional Language,Urban,Gauteng,76109,GP - Ekurhuleni
12108,667102640000002201,Female,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Did not want to/feel like going to school,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Setswana Home Language,English First Additional Language,Traditional,North West,60205,NW - Non-metro
12109,599126650000004201,Female,6,African/Black,Yes,Yes,No,,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Other,Accounting,Urban,KwaZulu-Natal,55105,KZN - eThekwini
12110,668102490000017801,Female,16,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,5.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Sciences,History,Traditional,North West,60205,NW - Non-metro
12111,293101580000011601,Female,7,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,Yes,Teacher was absent,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,3.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,Eastern Cape,20210,EC - Non-metro
12112,361101900000023401,Female,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,Yes,0.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,1.0,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Life Orientation,Mathematics,Traditional,Northern Cape,30401,NC - Non-metro
12113,538100690000013201,Male,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,5.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1.0,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
12114,677105670000006701,Female,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Physical Sciences,Mathematics,Urban,North West,60107,NW - Non-metro
12115,297103380000021701,Male,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,1.0,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,English First Additional Language,Traditional,Eastern Cape,20211,EC - Non-metro
12116,361100930000008001,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,2.0,No,No,No,No,No,Yes,No,0.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Setswana Home Language,Traditional,Northern Cape,30201,NC - Non-metro
12117,974102210000019001,Female,13,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Natural Sciences,Urban,Limpopo,90102,LP - Non-metro
12118,524101130000001401,Female,6,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,0.0,Yes,No,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,KwaZulu-Natal,50214,KZN - Non-metro
12119,361100930000024501,Male,5,African/Black,Yes,Yes,Yes,Yes,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,0.0,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Arts & Culture,Life Sciences,Traditional,Northern Cape,30201,NC - Non-metro
12120,665100650000000201,Male,10,African/Black,No,,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,5.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,3.0,No,No,No,No,No,English First Additional Language,Mathematics,Traditional,North West,60202,NW - Non-metro
12121,294107590000027501,Male,8,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Teacher was absent,1 to 4 days,,,,,,Yes,2.0,Yes,4.0,No,,No,,No,,Yes,6.0,No,No,Yes,Yes,Yes,No,No,Yes,18.0,No,Yes,No,No,No,Yes,No,6.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Orientation,Traditional,Eastern Cape,20201,EC - Non-metro
12122,588100520000014401,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Literacy,Numeracy,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
12123,598100250000006401,Female,15,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,To look after siblings,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Economic Management Sciences,Mathematics,Traditional,KwaZulu-Natal,50203,KZN - Non-metro
12124,798146070000017901,Female,16,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,6.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Sciences,English First Additional Language,Urban,Gauteng,77111,GP - City of Johannesburg
12125,798119870000010201,Male,9,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,1.0,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Skills,Urban,Gauteng,77104,GP - City of Johannesburg
12126,798142070000003601,Female,8,Coloured,Yes,No,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,77112,GP - City of Johannesburg
12127,874104560000006204,Female,6,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,SiSwati Home Language,Traditional,Mpumalanga,80208,MP - Non-metro
12128,499105500000006501,Female,14,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Afrikaans First Additional Language,Life Orientation,Urban,Free State,44101,FS - Mangaung
